tnse	tsne2
-16.10007	37.60582
-3.136952	-36.38149
-17.791939	10.033244
3.9745662	34.65146
17.464788	-30.99806
-23.82377	-76.00737
-14.324671	-24.62608
-23.823788	-76.007164
-43.111286	11.614723
-8.956555	-84.51243
-12.3024435	73.47024
-35.958294	43.487545
-12.302628	73.46914
-35.958294	43.487545
-1.3970457	-77.22069
-1.3971518	-77.21977
-15.077839	-56.597836
-60.05294	0.7571707
-60.06101	0.73979515
-60.06101	0.73979515
-60.052887	0.757215
-60.06101	0.73979515
1.5240479	-2.0880444
-55.29051	60.141003
-11.414692	77.10772
3.5290833	46.318615
3.529027	46.318058
3.5295272	46.31691
-4.9779916	-55.65812
22.601877	-41.69395
-27.880926	51.457954
22.601854	-41.694077
-27.807089	40.36964
16.795265	-32.759445
-11.680822	4.2293563
-19.872282	-57.241783
43.040432	14.988576
-40.865707	-61.273605
-12.410697	-68.23641
-26.779785	-80.339584
-26.766851	-80.78764
-14.611859	-52.489273
-37.693382	-50.05133
-61.0523	20.013306
26.573486	-65.12535
-60.484013	2.339355
-23.068361	-51.60683
-9.203213	-0.54622865
5.355825	33.87058
-26.43531	-51.110855
-65.10815	59.199795
-72.65068	43.94216
27.783278	-52.59614
-21.044981	59.01983
-21.044882	59.01971
-24.949568	-16.353292
-49.790874	-51.887596
21.158484	-52.94853
-33.70025	5.564948
11.7662115	-37.960087
-3.7523694	-36.56558
-36.25192	-72.23325
-1.294838	-71.181335
11.715348	-42.929554
36.0828	-9.457813
-16.569796	-50.222427
53.14544	35.407837
-8.940718	-10.543045
-31.823214	0.7606082
-24.275923	70.48299
-24.27262	70.48255
-24.275425	70.48303
-24.27262	70.48255
-50.445293	-1.0507241
14.265229	-52.04885
-21.685925	29.414871
-37.93351	68.8128
-32.53538	-67.67859
-44.249477	22.376541
23.495607	-57.543808
18.947878	-48.13478
-48.21257	-6.410132
-37.898796	34.835133
-11.204629	19.970629
11.094852	16.70724
-43.1756	-37.140335
-48.126556	-1.4172312
-36.97686	-53.211155
-36.96661	-53.093704
-44.90463	31.370972
-9.94695	22.39179
-9.94695	22.39179
-48.79403	15.752603
-17.845385	8.042569
-21.439959	-72.88201
-18.125513	-6.100327
41.564564	-39.69222
-5.5579677	-66.23304
-12.116934	-61.78229
-12.116934	-61.78229
26.767199	12.027504
10.627776	7.390294
-37.229454	-52.676414
-37.07387	-52.91172
-28.849697	-62.411427
8.752563	30.945261
-45.363365	8.194187
-45.363365	8.194187
0.69552535	-56.102913
3.017349	3.3121927
-35.675804	-5.6770344
-32.43522	-5.598601
-44.47309	54.920307
-26.374958	50.912834
-9.17354	57.14993
-18.446365	-5.5567737
-17.773777	-4.4154587
-57.224598	7.067681
-35.9423	-69.59721
-57.224598	7.067681
-31.108164	-59.679688
-14.608987	37.855743
1.5211045	-53.728813
9.487791	-30.138607
-51.278778	23.306631
-38.111645	64.79458
-9.467569	56.754555
-48.17446	48.383373
-41.409737	24.452637
-63.805897	59.684917
2.2869785	-82.72171
-14.770132	-52.668015
5.354702	-19.435589
-49.741848	-8.574674
-15.48859	76.24562
-15.597485	-60.91523
-15.597313	-60.91536
-24.932161	-20.342901
-16.32612	40.170876
-9.97331	-48.043594
-6.7537384	60.17002
-54.647568	51.560795
-15.62591	65.941895
3.868098	3.4516566
-15.626003	65.94401
3.8680804	3.4516683
6.68742	-79.91695
-5.696187	-43.291733
-11.032823	-65.259346
-57.82269	0.9033553
-57.017895	7.7177687
-34.052486	12.293796
-34.03103	12.188921
-50.59147	51.472748
-50.20248	51.768955
-57.82269	0.9033553
-60.24467	73.42184
-57.017895	7.7177687
-56.564625	8.098111
14.54828	33.24429
-47.805553	-0.41886908
-12.721271	-60.50509
30.11077	-67.098404
40.840797	-24.950354
10.378109	-72.6085
-39.662327	34.28363
-5.8970847	32.148415
-6.249994	32.05198
-6.249971	32.051914
-5.8970847	32.148415
-6.249872	32.052048
-39.383152	35.013584
-55.13557	71.97386
-12.359832	5.444933
-69.643196	43.65525
-2.6711385	21.461548
-69.64339	43.65635
-38.956783	64.23214
-42.554302	64.80264
-39.184082	64.39838
50.235413	32.182518
-16.009827	67.0686
-41.39847	69.66729
14.974262	39.086872
-14.392197	8.097399
-55.13394	7.8842654
-21.136522	30.00995
-29.813433	-66.593895
-2.6591642	-73.14073
-29.81391	-66.59507
-22.018446	-54.958916
30.272873	77.26478
-9.530995	-48.074425
-16.112082	-43.803345
-26.30605	-71.98223
-14.704199	-8.640856
40.18152	-39.59722
40.51589	-44.14969
21.481014	-55.182575
-11.058937	-5.569138
-11.058937	-5.569138
-16.466925	59.85808
-35.125244	-51.082855
-35.125244	-51.082855
30.261255	77.1691
11.415653	-76.29671
-62.809467	0.9276553
23.886755	-49.329006
22.270918	-61.991016
-62.803436	0.9145722
-6.6605463	30.769045
-57.79392	24.44114
-11.54382	-49.26971
-6.43157	-75.31312
-70.40858	47.114933
-70.40813	47.116287
-45.096367	57.420177
-45.438133	57.23582
-57.133053	21.501122
-56.729225	50.918674
-16.244932	25.224733
13.953868	-72.97671
-16.244883	25.224636
-14.001782	66.07312
-14.002951	66.073364
-14.00245	66.07295
-11.418292	-13.4224415
-15.786693	54.477596
-35.495316	-48.979637
-11.110223	74.790955
11.114478	-85.81165
-35.90903	-1.6630852
46.89543	-38.543495
18.879066	-36.586037
-4.3647313	-13.821189
7.083735	-36.8722
-45.95948	5.805939
-45.933823	5.7810225
-35.47498	-20.377136
2.1005557	-62.53794
-10.561474	-57.995655
-10.249855	56.69002
-15.156669	67.34046
-67.59789	20.223373
-24.743471	-19.78495
10.684078	-18.378036
-24.743471	-19.78495
-30.9905	-61.701603
-16.027668	-85.09733
4.758049	-66.172356
-16.027668	-85.09733
-29.887089	-54.75235
-38.53343	-71.836876
-31.154034	50.792553
38.450203	-19.84201
-32.90737	-73.048195
-33.22835	-72.65696
1.4273875	-44.912758
-56.715923	20.978071
-56.27584	16.652878
-56.275566	16.652813
-36.45982	-71.33226
-17.929214	-15.516515
42.039604	-43.839363
-2.0687413	-64.74568
-2.0689085	-64.745766
-30.964233	-57.167538
-70.586235	20.67166
-28.430494	-78.62226
-22.143587	40.675495
-51.967663	13.946144
-40.235207	-11.999932
-40.235214	-11.999927
-15.33745	69.14595
-15.33745	69.14595
-64.790855	65.87427
-13.972291	64.33482
-1.8861455	-62.926937
-25.57485	18.658752
-4.9574943	32.64562
-40.235226	-11.99988
-25.709982	-31.528141
12.893993	-74.1313
-27.34303	68.389
-20.978365	51.085453
-6.8069468	-46.373196
-22.177055	40.703606
-29.694384	-59.61762
-8.797099	-2.541194
-9.184172	59.7524
13.898202	-81.89651
-17.100195	1.5578977
48.435005	33.490273
1.8259503	56.407303
1.8259503	56.407303
29.695568	36.375694
1.8259503	56.407303
-38.406487	-74.2507
1.8259503	56.407303
29.695568	36.375694
26.05159	-67.866005
1.7021804	-58.257305
-38.406487	-74.2507
8.409646	-6.3133445
25.003302	-56.595367
-34.86352	68.04714
1.7808489	-39.82595
-7.2084985	28.327492
-25.333942	-49.428345
-29.855705	-53.49682
25.003666	-56.595734
-0.7439281	61.03044
-42.52685	21.583492
-13.819893	76.179825
-0.7439281	61.03044
-25.826431	-80.30802
25.72471	-44.987476
25.72471	-44.987476
-59.577053	46.709244
-28.119278	-51.013344
-15.931186	-60.99082
21.812675	-66.16536
-12.661706	-55.789932
25.72471	-44.987476
25.366898	-65.40118
-3.5876276	-59.280136
1.2891613	-57.296627
-2.1609797	-16.126156
-5.012017	-68.34143
-39.75234	63.325146
-21.033976	-11.367067
-34.863846	-52.268925
-2.1609175	-16.126127
-36.003696	-61.573853
3.3683183	-75.39332
-4.425294	-60.68434
-19.819366	-41.85921
-9.428715	-71.0058
-58.99913	29.340199
-51.64905	31.768082
-59.223377	28.595589
-58.8648	28.60063
-9.449223	-70.98931
-9.428715	-71.0058
-45.319473	-42.80924
-66.02669	54.32105
-66.0265	54.32013
6.07662	-48.664944
8.279476	1.6812876
11.39922	-31.447525
-29.842947	-80.22153
-29.84315	-80.21708
14.934738	-72.1909
12.4559355	-71.18672
-45.366993	47.383255
14.8225	-74.75057
-45.366993	47.383255
-20.44592	-11.354106
-43.43169	-7.2588577
-32.835804	16.776945
-66.5047	6.1864424
-33.568035	15.117397
7.841536	-63.889565
9.38662	-66.573975
9.329323	34.759964
-27.287455	-18.628391
-61.51918	13.614836
-43.717434	48.338806
-28.899105	-48.29384
-8.861639	-83.92084
26.976282	-56.715317
0.59378177	-14.3149
-3.0667164	-56.7731
2.2415106	-61.267414
-72.614784	6.570752
-35.256577	-52.24306
23.300034	-63.164635
-13.084446	16.300323
-5.21288	-68.294716
-41.35808	-41.69543
-6.685046	41.483997
-17.384275	-73.394844
-6.685046	41.483997
-26.540554	68.666336
-41.35808	-41.69543
-61.538174	69.228676
-61.49897	13.551155
-38.335457	-4.974708
7.7078133	-76.26389
-61.53819	69.230194
0.68358254	-47.959877
-62.51746	7.930164
-62.517532	7.930079
27.14195	-56.134426
24.229473	-55.52525
27.950087	-48.43184
22.483269	0.66070026
-4.5039735	-67.7145
27.271646	-56.306873
9.079843	-24.063358
-41.969852	-65.53558
-22.020355	11.493853
-0.2787714	-83.9452
9.079843	-24.063358
-8.59607	4.098506
-17.335855	-0.26860002
-56.022934	59.89455
10.965138	-19.317568
-6.246252	-70.230354
-18.683119	-0.953718
-17.336218	-0.26862496
-23.045132	25.34288
-38.289036	-63.603977
6.936549	-52.555557
7.076859	-8.170163
-23.045132	25.34288
-6.172106	-68.33454
-16.523401	-67.689514
-9.20549	-75.49334
-29.917395	3.678969
-33.97593	26.073069
-41.081608	-21.521103
-9.270158	-67.075584
10.071317	-60.93605
10.071317	-60.93605
-33.26021	14.228883
-33.97593	26.073069
-33.97593	26.073069
-9.270158	-67.075584
-41.081608	-21.521103
-40.85881	-22.95969
-33.51729	1.8177483
-41.104057	-21.684725
-53.44202	-8.291409
10.071317	-60.93605
16.12251	-58.104996
-33.26021	14.228883
-33.97593	26.073069
-29.834332	4.4072704
8.032352	-70.44752
26.317503	-48.57634
-37.703503	-8.009345
7.31152	-65.922745
8.032352	-70.44752
4.4473906	-50.811314
-40.84519	-70.96881
11.5948715	-55.931355
12.355143	-77.13444
-64.37567	57.33486
-60.81727	53.11035
-19.129616	-81.207565
-4.0855646	-47.924835
28.236155	-12.655864
-65.7857	12.862712
-73.18314	11.556651
-22.439692	73.579254
8.867128	-8.980063
-34.687675	15.158278
-35.408386	-77.48496
-34.872208	15.501961
-34.89669	15.560035
-21.088448	22.349419
-18.730394	-63.051083
-62.525784	10.316776
-9.555464	71.82266
-15.866326	-63.1507
-70.65898	13.6033745
-15.670842	-64.34968
-9.55499	71.82276
-25.872986	2.5384386
-66.06302	69.03403
11.059367	-70.76015
-15.116316	-63.836094
-19.230307	-81.273056
-25.872986	2.5384386
-66.06302	69.03403
-17.437296	-83.979675
-17.31286	-84.57514
-33.556927	1.8644028
-39.43971	-18.234732
-39.456127	-18.222668
-14.415761	-36.464478
11.059347	-70.75995
-34.953903	2.9891896
42.32976	-44.455112
-60.12168	9.652468
-34.953903	2.9891896
-11.589915	-64.57686
-11.589915	-64.57686
-7.431451	-1.6928746
-69.581276	13.059046
-69.5814	13.058773
-67.34605	10.444276
-41.036465	-71.04841
5.452401	-70.3105
-21.302744	23.19517
-75.30913	16.946056
-75.30914	16.945992
-11.47574	-64.56703
-16.573048	-82.03215
-53.55194	-8.061835
-6.728563	-65.60251
8.498204	8.812513
-38.07003	-19.65579
-68.75324	17.455862
-68.75323	17.455847
43.803448	-41.046967
43.963566	-39.573093
-38.07003	-19.65579
-71.141464	13.81973
-19.351337	-45.55469
-19.351337	-45.55469
-3.6755474	4.546832
-19.2369	-64.72933
-71.40799	19.710081
10.361394	-59.477222
-57.564762	57.62821
-26.800282	29.054377
-19.450272	18.842245
-61.566074	11.912884
-69.3188	34.683365
7.5632386	-8.504669
-8.416495	9.929733
7.5631547	-8.504551
-64.36485	63.703007
8.121687	-63.918385
-32.07439	-72.137955
-66.74048	9.927664
-66.742744	9.92705
-71.10153	57.098633
-4.3168163	75.08874
-26.433186	33.35079
-69.54241	18.472464
-69.61885	16.03102
-4.3168163	75.08874
-19.524374	-11.035312
19.691717	-55.12335
-45.027966	22.291815
-46.383057	52.315853
-30.332737	-50.434628
-46.898758	24.992704
-55.84383	22.157724
-10.470461	-87.24433
-41.866062	-8.528697
-33.86832	-60.93635
-24.63536	-29.30546
-37.2408	25.789816
-31.97685	-52.12943
-41.866062	-8.528697
-5.331283	-36.578518
-1.0485424	-51.61406
-19.421316	-58.269123
-33.917522	-55.15821
-0.086827084	-44.655113
7.0293956	-1.6998465
-13.996387	10.236015
8.928629	-55.10989
0.75730985	-75.68219
-66.7435	40.381607
-33.07707	-0.9772216
-42.055405	-1.3140064
-3.0970128	21.705868
-69.577736	54.717037
-45.403336	11.317302
-12.133402	-77.22568
-69.24282	55.14824
-14.338572	-69.18166
-30.024326	50.673485
-43.500843	-7.4112287
-30.023952	50.673553
-28.295963	30.457642
-10.911011	-42.273487
-27.516333	62.17505
-19.184023	31.856327
-19.184023	31.856327
-34.988613	-59.00907
-20.091925	58.912914
-57.866135	50.9764
-25.728024	-37.48653
-27.516333	62.17505
-52.73176	32.593426
-41.30993	8.599877
-7.7165613	18.030712
-13.311679	38.38578
-32.394764	-68.674225
-13.406581	38.398705
-13.311898	38.385143
-25.998476	-36.686497
-66.718155	40.344536
-32.394833	-68.67406
-40.13518	45.86156
33.183167	-11.353727
-40.13518	45.86156
9.606995	-57.382744
-28.244373	30.3811
-24.22858	68.03911
-44.5075	22.54399
-53.991074	28.889261
-24.22858	68.03911
-44.507378	22.54418
-53.99108	28.889149
-59.519608	74.762726
-59.519608	74.762726
-41.39047	-50.447594
-6.220105	-15.663349
8.05301	-74.43423
28.57032	-52.223145
-4.6510587	-75.880424
-16.859253	-51.074375
28.57032	-52.223145
-61.160088	-2.3136792
-61.160053	-2.3136647
-61.347576	-2.3748655
-38.768627	-7.3477697
23.080505	32.56252
-52.637012	58.986202
23.080505	32.56252
-47.87896	51.03778
-25.167944	32.51116
-5.3028936	-10.102082
-36.43596	-52.085457
-5.303	-10.102008
-46.248165	55.519897
-46.248165	55.519897
-46.0119	-3.7790837
-46.17805	52.70827
-3.8069913	-41.25483
24.576153	40.566784
-37.94781	66.881134
-11.461023	46.817463
-32.968014	-56.588757
-41.4251	-3.7060103
-36.77103	-55.92295
4.7436504	-77.0844
-36.95096	71.906624
-0.10685958	70.35201
-0.10685958	70.35201
-0.10685958	70.35201
-47.45706	49.51514
-75.83878	18.763073
-75.842926	18.76319
1.7236686	6.4103227
-15.946909	56.82382
-9.792902	61.088776
-47.45706	49.51514
-75.842926	18.76319
10.556767	-80.79111
0.46260428	23.040176
2.6985178	-44.58649
-8.515097	-21.416199
10.55688	-80.791885
-46.586037	67.3386
-62.22522	69.32997
45.429897	-39.27313
45.41535	-39.282112
-56.517647	24.697416
-46.910114	42.887352
17.557251	0.14557233
2.0266106	-54.162453
-46.910194	42.88946
-49.067505	14.773704
-26.426785	67.29281
-47.774876	-6.4044924
-8.103073	8.897032
-64.27234	61.170055
-64.27012	61.169872
-24.518274	67.01529
-2.0095913	10.730956
-28.493397	-63.793945
-9.791506	-33.777252
-63.0632	22.631922
-18.498228	10.667817
-0.36941198	-55.578957
-67.84791	52.675804
-64.490555	68.59462
3.6430497	-63.42029
-45.75841	48.58693
-42.794987	6.54783
-54.949062	70.974106
-58.478374	75.95739
-54.949898	70.97562
-58.478374	75.95739
-58.477776	75.95776
6.768846	63.07691
-36.93218	-71.96999
-42.794838	6.547939
-40.33552	-40.64788
-54.949898	70.97562
-58.478374	75.95739
14.134442	-74.99148
-4.362514	-47.269585
-5.745291	50.874825
1.0493168	10.563126
-5.746599	50.874817
-47.876434	8.915626
-35.51926	-58.394253
-58.88683	14.851426
-35.519253	-58.395203
-20.186308	12.076478
-58.8863	14.851067
-8.285329	-41.678047
14.5266285	-36.547318
-4.2014184	-59.952778
-56.303196	50.007698
-9.687832	3.932381
-22.759651	-33.07473
14.475497	32.887558
-16.26367	-6.8990235
-9.093834	-51.158222
-48.247684	-2.9813712
16.01638	-38.315598
-6.2337885	-57.056408
-17.679346	6.2191696
-48.247684	-2.9813712
-33.93939	-36.94967
-13.470795	-85.10871
-6.2154026	29.336075
-37.84936	-72.84978
-37.84936	-72.84978
-37.97385	-71.85968
1.0782135	-63.845562
-37.84936	-72.84978
-31.637857	53.686184
10.165883	-27.343733
-35.838535	52.85125
-31.637857	53.686184
-45.422848	48.350872
-45.423683	48.350826
7.044172	-17.690979
51.374355	30.60871
-21.558838	67.13959
-21.558838	67.13959
-5.233275	-44.44491
-44.576912	13.8013
-20.04156	9.300862
-35.345757	52.596474
-31.035427	51.015686
-8.41741	8.415981
-17.689817	-0.7151444
-24.041437	-29.331505
12.863002	-17.433664
5.69742	-66.88933
-18.460999	-4.0235133
-12.382699	-85.20417
-16.125557	27.43825
38.576225	0.0553215
-18.460878	-4.0233803
-21.16907	-60.81175
-27.56863	35.102062
-8.949631	-24.214201
-10.897975	28.184988
-11.570752	17.83043
-20.473879	57.036736
-9.186344	-38.891422
-38.185074	7.213573
-20.473724	57.03725
-11.570752	17.83043
2.950608	-77.14759
-1.689845	-79.202866
-54.798943	51.844463
0.8566071	-36.841873
4.025131	18.21612
-1.5386848	-53.57196
-29.500835	-67.088806
-1.538722	-53.572044
-12.468543	-85.24329
-12.2572775	60.54527
7.3560185	-6.8366213
-41.920593	11.457328
-23.375645	-60.710472
-12.2572775	60.54527
-26.89894	69.14536
-28.291815	16.284073
-28.291529	16.283304
11.581757	-16.649914
16.194462	12.903386
-37.81886	-3.403988
16.194462	12.903386
-37.81886	-3.403988
11.934713	-67.76651
-63.485508	61.172245
-39.48375	-31.799934
-32.609688	-56.638596
42.07233	-40.654453
42.07233	-40.654453
8.391659	-3.0341318
15.92026	-16.808311
-58.336205	78.2542
-58.336205	78.2542
-23.477581	10.092751
-64.39787	68.72148
-30.9943	64.528305
-6.0127296	21.270329
-50.424057	30.407799
-1.9443978	-81.1606
-50.424057	30.407799
10.277186	-79.58543
10.402517	-79.58498
-30.477495	-36.74711
-41.40094	-51.54904
-49.828793	32.801258
-56.206238	51.43177
18.281364	-48.11208
19.678154	-54.626396
-28.271967	11.282865
-34.721912	33.7983
-45.451675	11.409175
50.661404	33.02999
-36.111668	-70.83464
27.094078	-47.7218
27.094078	-47.7218
-15.858452	41.5364
-36.64316	36.525795
-6.439243	12.86342
-40.129017	6.855831
-6.439306	12.863355
-16.66074	58.759453
-12.106545	-29.74139
10.642459	-31.65864
-45.972443	47.88292
-45.034943	-53.73988
1.8169698	-73.99989
-5.281002	-38.80115
-17.344051	29.250984
-26.785627	-54.10582
-50.114994	16.118584
-40.577843	60.447384
-19.817938	4.173697
-32.051273	-52.010246
-25.296656	-11.944262
-32.051468	-52.011723
-11.141872	17.254189
-33.129772	5.0072594
-13.912954	-0.058354124
-21.253311	28.544111
-33.08282	-63.388664
6.017771	6.5994306
-7.8757696	-48.789543
10.417466	-79.54904
-62.01285	26.687288
9.0956135	-31.423656
-0.6626818	-10.021574
-0.14999905	-3.7437024
-60.334465	-2.297032
-35.906555	71.82552
-60.41353	-2.3383827
8.764644	-19.97476
8.764614	-19.975355
-28.510624	-57.047226
-63.178204	27.225004
-28.510624	-57.047226
-63.178024	27.224497
-42.591515	65.581406
-36.37175	72.23587
-41.646706	7.2863774
-35.968605	42.662773
10.536846	-32.2419
-6.5667024	14.52832
6.1294403	-52.92164
-40.373425	-41.25098
-25.206099	-52.33536
-44.256397	42.598816
-41.05841	13.266949
-41.05841	13.266949
-44.256397	42.598816
-1.4286213	-51.97544
1.7508566	-81.30427
4.628799	16.385357
1.425373	50.401962
41.138515	-41.9277
-64.05294	21.080742
6.070944	51.39166
-48.01107	3.222536
-64.33636	20.174002
-64.05406	21.081537
-62.23858	25.849762
-10.8846655	-50.890877
-10.8846655	-50.890877
-2.2163043	56.22346
17.631325	12.769662
-2.2163043	56.22346
-50.363884	11.06577
-38.98018	-36.44188
-59.581078	61.974373
-64.16013	22.77229
-34.355637	63.96664
-67.03953	16.584204
-59.28094	52.2588
3.9459324	-80.118225
-46.286835	0.7234699
-51.96612	62.235977
-23.140827	-79.65813
-22.997646	-79.6879
-49.1657	-51.95157
-2.0028505	16.782917
4.255963	51.91039
7.368479	33.306583
7.3684235	33.306545
-2.002829	16.782915
4.255963	51.91039
-12.063568	-47.670273
7.47632	-51.27334
-65.89517	20.127686
-65.894936	20.127424
13.558217	-28.686577
13.558217	-28.686577
-43.079357	-49.52714
-64.56601	21.909243
-6.9959993	15.248518
-1.346754	-80.78457
-50.34057	51.541145
41.581394	-42.436428
21.95481	-75.59101
-23.229488	53.835087
-33.54884	-81.277756
-51.82211	68.3479
-33.54884	-81.277756
34.761677	-66.943436
-6.3924932	-43.248325
-33.621902	10.398207
-33.595886	10.42977
34.761677	-66.943436
-30.908941	31.211397
-46.75234	20.89278
12.577526	-41.77753
-6.4136825	-33.383785
-26.356981	-82.70351
-23.094992	-83.57282
2.4378464	-83.718376
21.193382	35.631264
-3.6594057	59.71057
21.19314	35.631084
-0.82860696	-80.8965
-31.369785	31.360685
-37.214943	-50.33531
-23.13231	-71.06612
27.93526	-11.599156
79.817215	-3.422585
-23.961243	-84.37381
-21.479422	-24.284922
-16.574656	13.123635
-27.752302	-29.764433
-21.380379	59.731007
2.9319787	19.65339
-25.215778	-51.207657
-27.752302	-29.764433
-21.380379	59.731007
-16.574656	13.123635
-7.808737	-25.201036
-2.5566907	28.019066
-4.8904767	-52.163948
-18.559433	-56.693947
-2.5570333	28.018793
-1.6267833	27.635351
-7.9150434	70.15695
-4.8904767	-52.163948
-7.8087764	-25.201075
28.908066	37.416584
28.88627	37.407925
-56.329975	52.302452
-64.03454	18.280598
-64.03471	18.2808
-63.662632	19.103718
-51.477432	11.079828
-28.183817	52.182083
7.0537724	-81.32442
-30.336926	11.225274
-18.013721	-56.37139
-30.336926	11.225274
-11.151838	-1.4370663
-25.218567	-59.636627
-47.129894	60.145737
-37.291027	52.701385
-47.129818	60.145947
-25.218327	-59.637077
-35.310932	61.120728
-40.639347	-40.489902
16.527414	-16.307842
16.527637	-16.307528
-33.420036	-48.496445
-36.325474	54.465687
-36.325703	54.46568
-27.280872	-75.84968
0.51331633	16.173265
-51.76386	58.299267
-8.790602	4.340947
-19.604721	9.216523
-19.646101	9.176144
30.667656	-59.324615
-28.647715	49.74949
2.3417892	19.377556
-25.357513	-77.60387
-28.647715	49.74949
30.667702	-59.324497
-31.01011	-67.50243
0.5922186	-50.030186
13.430754	20.359322
-59.834938	-1.352685
-59.77299	-1.1692628
-59.773453	-1.1694748
9.733384	14.74808
-59.834938	-1.352685
8.017586	7.18909
-24.028233	-58.922028
-67.47816	18.770712
-24.68566	-79.95479
-40.48301	-60.056995
3.1023295	8.6746855
-64.80992	17.318556
-39.42748	-31.613054
-66.09052	13.879684
15.072452	-74.745705
-38.110928	-63.594585
-39.427296	-31.61295
-66.09052	13.879684
-48.418777	15.39224
-0.30422434	-19.40722
11.805318	-43.259773
4.162617	-70.56222
3.9473078	-70.62638
-24.740656	-82.61074
-13.285532	10.539879
-22.708456	-71.40445
-42.60324	-64.2583
-13.285394	10.539724
14.649157	-72.83872
10.000848	-75.52371
-24.740656	-82.61074
-19.465559	-81.25741
-11.604055	3.3218594
9.585345	-72.65497
9.585322	-72.654854
-26.58951	-46.472977
-4.561487	-77.10086
-3.9355457	25.665346
-6.439965	28.328657
-37.7307	-8.104674
-24.335596	-82.524254
1.8318827	-79.46708
1.8317379	-79.46636
2.7099779	-80.74501
2.5141222	-80.77952
8.148771	-76.575615
8.148624	-76.57532
-37.4605	-33.564137
17.775126	-33.119404
-0.78623116	-38.539814
-27.044037	7.0238423
-4.552573	62.557636
-4.552095	62.557842
-45.24078	50.39057
-27.044037	7.0238423
-29.706964	16.542294
-29.706837	16.54232
-0.8310904	27.22753
-0.831047	27.227634
-67.64102	18.201721
-30.683008	29.742708
-23.392235	-83.95838
-24.014046	-84.6883
-23.035421	2.4404402
-3.8680182	61.99989
-3.867914	62.000687
16.279125	-71.54308
-14.717696	6.9344573
-3.867872	62.00021
-39.13384	1.4386736
-40.93609	-64.20649
-25.33926	16.285769
-35.152473	59.77859
-35.152195	59.778706
-59.519493	-0.9590463
-33.49332	-14.376795
11.655409	16.110554
-41.151897	-64.620605
-13.272801	-71.63078
-23.389296	-67.12917
-21.16289	-80.92838
-13.252838	-71.49524
-41.151897	-64.620605
-63.389126	67.69358
-17.371803	0.6044404
-12.996578	-21.102648
-19.149721	51.170296
12.126866	20.069738
2.0315177	15.128014
-19.152185	51.16968
-32.257885	-13.871333
2.032198	15.128148
11.885236	15.411471
12.126866	20.069738
-19.152185	51.16968
1.3750105	19.514627
-19.339777	9.059873
-14.976994	20.936272
-63.013195	17.213709
-62.017044	10.784137
-54.426483	66.55503
-23.407145	-44.48629
-38.652496	63.312527
-54.387245	66.572685
-54.426483	66.55503
42.85694	-43.634865
5.67367	50.813416
-9.090616	4.6898193
-19.959372	-2.6138072
-27.889397	-80.288704
8.138408	7.3187356
-22.379694	-45.762566
5.216248	-82.65437
-23.790697	55.327972
-21.54723	-33.057026
-49.514038	-10.311183
5.216211	-82.65344
25.295248	-62.287373
-21.887867	-35.832623
-8.833826	24.782455
23.620684	-63.13029
-21.887743	-35.832623
-56.88116	50.992374
-35.262478	-27.462053
81.70155	-3.8461745
81.70155	-3.8461745
-8.26238	24.690784
1.4664403	23.480343
-35.22458	-28.095043
-35.262478	-27.462053
-35.401714	-28.73711
-4.2549996	-46.936657
-1.5088364	66.57386
-34.271378	-4.20721
-34.271324	-4.206887
-66.816315	15.88485
-22.456297	-55.07866
-1.5088348	66.57398
-18.481567	-38.142975
-21.503565	-64.591995
-6.907479	-38.38746
-34.271317	-4.2068615
-24.377548	-28.794895
-34.996426	-3.7295177
-53.039333	59.02172
-14.095083	-66.71581
-29.638098	5.146157
-33.45548	-3.7358885
-53.041542	59.021465
-18.30438	-66.61903
-10.60222	75.44102
-10.602314	75.44125
-10.599669	75.45042
-37.16893	19.324566
-10.601405	75.43587
-37.168827	19.324596
9.436678	11.782555
-10.601683	75.44148
-76.869064	15.885634
-10.6878	-17.79617
-11.82106	-37.64801
-17.49879	14.046271
28.946083	-63.343086
-9.679704	-6.543625
10.068617	-46.573322
-29.029718	-9.317008
-14.886524	-1.9900861
-17.100327	5.4769893
-41.907825	-65.69002
-1.8900989	-48.155785
-27.531881	57.519917
-1.8900989	-48.155785
-9.651898	1.0678307
-9.052383	-76.84285
-27.642723	9.6751995
-9.052458	-76.84233
-39.091393	2.6865652
-37.05675	-18.459312
-27.642723	9.6751995
-29.722067	4.658578
-32.40038	20.735065
-32.40038	20.735065
-15.971876	-86.23795
-36.948143	25.416344
-53.14657	-9.065309
18.931313	-36.995724
13.873319	-81.94009
9.26413	14.493053
-30.710478	-75.898026
-36.948143	25.416344
-34.995865	-8.500158
-28.373121	-36.257477
-59.75267	17.729397
-66.27082	18.975466
-53.849678	-8.298044
-3.7093806	0.3026415
-8.195618	23.229254
0.19254312	-42.92739
-34.995865	-8.500158
-31.036898	13.977947
-20.15692	-81.39139
-23.408415	-69.179756
-28.12264	5.4333477
-37.19683	-18.560215
-51.40304	-8.21023
-45.029625	49.94485
-15.568379	63.53129
-15.564079	63.532494
-15.568693	63.53134
-15.5681	63.5312
-15.567868	63.531166
-15.563181	63.532196
-49.775047	-50.505318
-17.173073	21.708387
-37.06216	-46.037148
-6.421224	-39.046066
0.08362931	-65.51259
3.0525491	-34.28184
26.369562	32.507256
-29.376997	19.62811
26.369562	32.507256
6.285319	-53.197575
